
---New data---
[BSA_numDenseBlock : 436]
[BSA_averageDensity : 0.345407]
[BSA_reordering : 1067]
[BSA_numClusters : 4505]
[BSA_numNNZ_bellpack : 491274]
[BSA_numNNZ_csr : 452721]

---New data---
[File : ./suiteSparse_dataset/windscreen/windscreen.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1499]
[BSA_averageDensity : 0.348344]
[BSA_reordering : 3534]
[BSA_numClusters : 8236]
[BSA_numNNZ_bellpack : 752541]
[BSA_numNNZ_csr : 618866]

---New data---
[File : ./suiteSparse_dataset/windscreen/windscreen_M.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1470]
[BSA_averageDensity : 0.34666]
[BSA_reordering : 3516]
[BSA_numClusters : 8248]
[BSA_numNNZ_bellpack : 752340]
[BSA_numNNZ_csr : 621885]

---New data---
[File : ./suiteSparse_dataset/HEP-th-new/HEP-th-new.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 7926]
[BSA_numClusters : 20084]
[BSA_numNNZ_bellpack : 352807]
[BSA_numNNZ_csr : 352807]

---New data---
[File : ./suiteSparse_dataset/bcsstk37/bcsstk37.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 748]
[BSA_averageDensity : 0.386317]
[BSA_reordering : 2949]
[BSA_numClusters : 7378]
[BSA_numNNZ_bellpack : 583240]
[BSA_numNNZ_csr : 509265]

---New data---
[File : ./suiteSparse_dataset/crystk02/crystk02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 436]
[BSA_averageDensity : 0.345407]
[BSA_reordering : 1060]
[BSA_numClusters : 4505]
[BSA_numNNZ_bellpack : 491274]
[BSA_numNNZ_csr : 452721]

---New data---
[File : ./suiteSparse_dataset/dbir1/dbir1.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2020]
[BSA_averageDensity : 0.470262]
[BSA_reordering : 2086]
[BSA_numClusters : 6104]
[BSA_numNNZ_bellpack : 1077025]
[BSA_numNNZ_csr : 833843]

---New data---
[File : ./suiteSparse_dataset/fem_filter/fem_filter.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4498]
[BSA_averageDensity : 0.44816]
[BSA_reordering : 167093]
[BSA_numClusters : 72645]
[BSA_numNNZ_bellpack : 1731206]
[BSA_numNNZ_csr : 1215155]

---New data---
[File : ./suiteSparse_dataset/flower_7_4/flower_7_4.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 22207]
[BSA_numClusters : 26033]
[BSA_numNNZ_bellpack : 202218]
[BSA_numNNZ_csr : 202218]

---New data---
[File : ./suiteSparse_dataset/p2p-Gnutella31/p2p-Gnutella31.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5642]
[BSA_numClusters : 14301]
[BSA_numNNZ_bellpack : 147892]
[BSA_numNNZ_csr : 147892]

---New data---
[File : ./suiteSparse_dataset/tsyl201/tsyl201.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1438]
[BSA_averageDensity : 0.370942]
[BSA_reordering : 2077]
[BSA_numClusters : 6115]
[BSA_numNNZ_bellpack : 1237821]
[BSA_numNNZ_csr : 1101267]

---New data---
[File : ./suiteSparse_dataset/mark3jac100sc/mark3jac100sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 22315]
[BSA_numClusters : 28262]
[BSA_numNNZ_bellpack : 285215]
[BSA_numNNZ_csr : 285215]

---New data---
[File : ./suiteSparse_dataset/copter2/copter2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 28350]
[BSA_numClusters : 30365]
[BSA_numNNZ_bellpack : 407714]
[BSA_numNNZ_csr : 407714]

---New data---
[File : ./suiteSparse_dataset/cz40948/cz40948.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 86]
[BSA_averageDensity : 0.333666]
[BSA_reordering : 10557]
[BSA_numClusters : 16203]
[BSA_numNNZ_bellpack : 412148]
[BSA_numNNZ_csr : 404802]

---New data---
[File : ./suiteSparse_dataset/vibrobox/vibrobox.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1792]
[BSA_numClusters : 7757]
[BSA_numNNZ_bellpack : 177578]
[BSA_numNNZ_csr : 177578]

---New data---
[File : ./suiteSparse_dataset/TF16/TF16.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3809]
[BSA_numClusters : 13976]
[BSA_numNNZ_bellpack : 216173]
[BSA_numNNZ_csr : 216173]

---New data---
[File : ./suiteSparse_dataset/TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2747]
[BSA_averageDensity : 0.769066]
[BSA_reordering : 934]
[BSA_numClusters : 2379]
[BSA_numNNZ_bellpack : 610299]
[BSA_numNNZ_csr : 69467]

---New data---
[File : ./suiteSparse_dataset/sme3Db/sme3Db.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5472]
[BSA_numClusters : 9628]
[BSA_numNNZ_bellpack : 2081063]
[BSA_numNNZ_csr : 2081063]

---New data---
[File : ./suiteSparse_dataset/venkat01/venkat01.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 357]
[BSA_averageDensity : 0.345063]
[BSA_reordering : 14039]
[BSA_numClusters : 11137]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 1686256]

---New data---
[File : ./suiteSparse_dataset/human_gene2/human_gene2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 22081]
[BSA_averageDensity : 0.436114]
[BSA_reordering : 3803]
[BSA_numClusters : 13878]
[BSA_numNNZ_bellpack : 9041364]
[BSA_numNNZ_csr : 6576125]

---New data---
[File : ./suiteSparse_dataset/nmos3/nmos3.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2243]
[BSA_numClusters : 5829]
[BSA_numNNZ_bellpack : 386594]
[BSA_numNNZ_csr : 386594]

---New data---
[File : ./suiteSparse_dataset/jan99jac120/jan99jac120.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 15407]
[BSA_numClusters : 23570]
[BSA_numNNZ_bellpack : 260202]
[BSA_numNNZ_csr : 260202]

---New data---
[File : ./suiteSparse_dataset/p010/p010.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 842]
[BSA_numClusters : 2823]
[BSA_numNNZ_bellpack : 118000]
[BSA_numNNZ_csr : 118000]

---New data---
[File : ./suiteSparse_dataset/gyro/gyro_M.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3623]
[BSA_numClusters : 10522]
[BSA_numNNZ_bellpack : 178896]
[BSA_numNNZ_csr : 178896]

---New data---
[File : ./suiteSparse_dataset/gyro/gyro.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 99]
[BSA_averageDensity : 0.362571]
[BSA_reordering : 1913]
[BSA_numClusters : 6339]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 510071]

---New data---
[File : ./suiteSparse_dataset/pkustk02/pkustk02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 987]
[BSA_averageDensity : 0.426889]
[BSA_reordering : 421]
[BSA_numClusters : 2213]
[BSA_numNNZ_bellpack : 410400]
[BSA_numNNZ_csr : 302537]

---New data---
[File : ./suiteSparse_dataset/jan99jac100sc/jan99jac100sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 12378]
[BSA_numClusters : 22249]
[BSA_numNNZ_bellpack : 215862]
[BSA_numNNZ_csr : 215862]

---New data---
[File : ./suiteSparse_dataset/ch7-7-b5/ch7-7-b5.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 11106]
[BSA_numClusters : 14012]
[BSA_numNNZ_bellpack : 211680]
[BSA_numNNZ_csr : 211680]

---New data---
[File : ./suiteSparse_dataset/pkustk01/pkustk01.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 127]
[BSA_averageDensity : 0.348517]
[BSA_reordering : 2505]
[BSA_numClusters : 6480]
[BSA_numNNZ_bellpack : 500712]
[BSA_numNNZ_csr : 489381]

---New data---
[File : ./suiteSparse_dataset/finance256/finance256.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5638]
[BSA_numClusters : 10285]
[BSA_numNNZ_bellpack : 167936]
[BSA_numNNZ_csr : 167936]

---New data---
[File : ./suiteSparse_dataset/fxm3_16/fxm3_16.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 181]
[BSA_averageDensity : 0.336196]
[BSA_reordering : 35383]
[BSA_numClusters : 27389]
[BSA_numNNZ_bellpack : 392252]
[BSA_numNNZ_csr : 376674]

---New data---
[File : ./suiteSparse_dataset/jan99jac060/jan99jac060.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3170]
[BSA_numClusters : 10963]
[BSA_numNNZ_bellpack : 127182]
[BSA_numNNZ_csr : 127182]

---New data---
[File : ./suiteSparse_dataset/pwt/pwt.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 10688]
[BSA_numClusters : 16699]
[BSA_numNNZ_bellpack : 181313]
[BSA_numNNZ_csr : 181313]

---New data---
[File : ./suiteSparse_dataset/mark3jac080/mark3jac080.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 19130]
[BSA_numClusters : 28108]
[BSA_numNNZ_bellpack : 227955]
[BSA_numNNZ_csr : 227955]

---New data---
[File : ./suiteSparse_dataset/Ill_Stokes/Ill_Stokes.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 8489]
[BSA_numClusters : 20858]
[BSA_numNNZ_bellpack : 191368]
[BSA_numNNZ_csr : 191368]

---New data---
[File : ./suiteSparse_dataset/SiO/SiO.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1030]
[BSA_averageDensity : 0.404164]
[BSA_reordering : 17066]
[BSA_numClusters : 23499]
[BSA_numNNZ_bellpack : 675528]
[BSA_numNNZ_csr : 568958]

---New data---
[File : ./suiteSparse_dataset/2D_54019_highK/2D_54019_highK.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 377]
[BSA_averageDensity : 0.344196]
[BSA_reordering : 17026]
[BSA_numClusters : 14772]
[BSA_numNNZ_bellpack : 996414]
[BSA_numNNZ_csr : 963195]

---New data---
[File : ./suiteSparse_dataset/rlfprim/rlfprim.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 244]
[BSA_averageDensity : 0.36762]
[BSA_reordering : 7013]
[BSA_numClusters : 7829]
[BSA_numNNZ_bellpack : 320591]
[BSA_numNNZ_csr : 297628]

---New data---
[File : ./suiteSparse_dataset/g7jac200sc/g7jac200sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 186]
[BSA_averageDensity : 0.360089]
[BSA_reordering : 21380]
[BSA_numClusters : 21825]
[BSA_numNNZ_bellpack : 837936]
[BSA_numNNZ_csr : 820790]

---New data---
[File : ./suiteSparse_dataset/astro-ph/astro-ph.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23]
[BSA_averageDensity : 0.392493]
[BSA_reordering : 3053]
[BSA_numClusters : 11255]
[BSA_numNNZ_bellpack : 121251]
[BSA_numNNZ_csr : 118940]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4492]
[BSA_averageDensity : 0.606404]
[BSA_reordering : 32515]
[BSA_numClusters : 14591]
[BSA_numNNZ_bellpack : 998359]
[BSA_numNNZ_csr : 301023]

---New data---
[File : ./suiteSparse_dataset/bcsstk35/bcsstk35.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 876]
[BSA_averageDensity : 0.382295]
[BSA_reordering : 2569]
[BSA_numClusters : 6364]
[BSA_numNNZ_bellpack : 740200]
[BSA_numNNZ_csr : 654468]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5174]
[BSA_averageDensity : 0.746697]
[BSA_reordering : 2798]
[BSA_numClusters : 3432]
[BSA_numNNZ_bellpack : 1204322]
[BSA_numNNZ_csr : 215289]

---New data---
[File : ./suiteSparse_dataset/lowThrust_12/lowThrust_12.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 13]
[BSA_averageDensity : 0.32482]
[BSA_reordering : 848]
[BSA_numClusters : 3696]
[BSA_numNNZ_bellpack : 117423]
[BSA_numNNZ_csr : 116342]

---New data---
[File : ./suiteSparse_dataset/g7jac100/g7jac100.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 85]
[BSA_averageDensity : 0.351471]
[BSA_reordering : 3890]
[BSA_numClusters : 10742]
[BSA_numNNZ_bellpack : 384636]
[BSA_numNNZ_csr : 376988]

---New data---
[File : ./suiteSparse_dataset/g7jac050sc/g7jac050sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 50]
[BSA_averageDensity : 0.355312]
[BSA_reordering : 2423]
[BSA_numClusters : 8543]
[BSA_numNNZ_bellpack : 157990]
[BSA_numNNZ_csr : 153442]

---New data---
[File : ./suiteSparse_dataset/mycielskian14/mycielskian14.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2316]
[BSA_averageDensity : 0.350333]
[BSA_reordering : 546]
[BSA_numClusters : 3049]
[BSA_numNNZ_bellpack : 1847756]
[BSA_numNNZ_csr : 1640045]

---New data---
[File : ./suiteSparse_dataset/gupta1/gupta1.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3321]
[BSA_averageDensity : 0.485282]
[BSA_reordering : 10909]
[BSA_numClusters : 11440]
[BSA_numNNZ_bellpack : 1098006]
[BSA_numNNZ_csr : 685431]

---New data---
[File : ./suiteSparse_dataset/bayer04/bayer04.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 379]
[BSA_averageDensity : 0.392192]
[BSA_reordering : 1717]
[BSA_numClusters : 4541]
[BSA_numNNZ_bellpack : 159082]
[BSA_numNNZ_csr : 121030]

---New data---
[File : ./suiteSparse_dataset/Goodwin_071/Goodwin_071.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1390]
[BSA_averageDensity : 0.368446]
[BSA_reordering : 19147]
[BSA_numClusters : 16525]
[BSA_numNNZ_bellpack : 1797934]
[BSA_numNNZ_csr : 1666826]

---New data---
[File : ./suiteSparse_dataset/cyl6/cyl6.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 622]
[BSA_averageDensity : 0.418352]
[BSA_reordering : 648]
[BSA_numClusters : 2924]
[BSA_numNNZ_bellpack : 363961]
[BSA_numNNZ_csr : 297346]

---New data---
[File : ./suiteSparse_dataset/g7jac140sc/g7jac140sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 122]
[BSA_averageDensity : 0.359151]
[BSA_reordering : 15307]
[BSA_numClusters : 20143]
[BSA_numNNZ_bellpack : 565956]
[BSA_numNNZ_csr : 554739]

---New data---
[File : ./suiteSparse_dataset/wing/wing.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 12525]
[BSA_numClusters : 19939]
[BSA_numNNZ_bellpack : 121544]
[BSA_numNNZ_csr : 121544]

---New data---
[File : ./suiteSparse_dataset/crplat2/crplat2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1411]
[BSA_averageDensity : 0.411264]
[BSA_reordering : 1742]
[BSA_numClusters : 5472]
[BSA_numNNZ_bellpack : 489478]
[BSA_numNNZ_csr : 340923]

---New data---
[File : ./suiteSparse_dataset/c-60/c-60.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4]
[BSA_averageDensity : 0.347656]
[BSA_reordering : 4725]
[BSA_numClusters : 8843]
[BSA_numNNZ_bellpack : 171109]
[BSA_numNNZ_csr : 170753]

---New data---
[File : ./suiteSparse_dataset/mip1/mip1.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23141]
[BSA_averageDensity : 0.730836]
[BSA_reordering : 57683]
[BSA_numClusters : 21759]
[BSA_numNNZ_bellpack : 5209641]
[BSA_numNNZ_csr : 880101]

---New data---
[File : ./suiteSparse_dataset/Zhao2/Zhao2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 6739]
[BSA_numClusters : 9913]
[BSA_numNNZ_bellpack : 166453]
[BSA_numNNZ_csr : 166453]

---New data---
[File : ./suiteSparse_dataset/c-66/c-66.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 97]
[BSA_averageDensity : 0.415351]
[BSA_reordering : 5770]
[BSA_numClusters : 8306]
[BSA_numNNZ_bellpack : 274498]
[BSA_numNNZ_csr : 264184]

---New data---
[File : ./suiteSparse_dataset/helm3d01/helm3d01.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 19138]
[BSA_numClusters : 30215]
[BSA_numNNZ_bellpack : 230335]
[BSA_numNNZ_csr : 230335]

---New data---
[File : ./suiteSparse_dataset/k3plates/k3plates.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 482]
[BSA_averageDensity : 0.365575]
[BSA_reordering : 389]
[BSA_numClusters : 1866]
[BSA_numNNZ_bellpack : 378927]
[BSA_numNNZ_csr : 333818]

---New data---
[File : ./suiteSparse_dataset/lowThrust_6/lowThrust_6.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12]
[BSA_averageDensity : 0.326172]
[BSA_reordering : 603]
[BSA_numClusters : 2986]
[BSA_numNNZ_bellpack : 108376]
[BSA_numNNZ_csr : 107374]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac2/Zd_Jac2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5167]
[BSA_averageDensity : 0.581275]
[BSA_reordering : 2038]
[BSA_numClusters : 6524]
[BSA_numNNZ_bellpack : 1642833]
[BSA_numNNZ_csr : 873950]

---New data---
[File : ./suiteSparse_dataset/JP/JP.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23]
[BSA_averageDensity : 0.384511]
[BSA_reordering : 207774]
[BSA_numClusters : 80405]
[BSA_numNNZ_bellpack : 13734559]
[BSA_numNNZ_csr : 13732295]

---New data---
[File : ./suiteSparse_dataset/wang4/wang4.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3468]
[BSA_numClusters : 7723]
[BSA_numNNZ_bellpack : 177196]
[BSA_numNNZ_csr : 177196]

---New data---
[File : ./suiteSparse_dataset/cit-HepTh/cit-HepTh.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 8048]
[BSA_numClusters : 20084]
[BSA_numNNZ_bellpack : 352807]
[BSA_numNNZ_csr : 352807]

---New data---
[File : ./suiteSparse_dataset/crystm02/crystm02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1110]
[BSA_numClusters : 5544]
[BSA_numNNZ_bellpack : 168435]
[BSA_numNNZ_csr : 168435]

---New data---
[File : ./suiteSparse_dataset/t3dh_a/t3dh_a.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6]
[BSA_averageDensity : 0.443359]
[BSA_reordering : 176415]
[BSA_numClusters : 72760]
[BSA_numNNZ_bellpack : 2215638]
[BSA_numNNZ_csr : 2214957]

---New data---
[File : ./suiteSparse_dataset/jan99jac100/jan99jac100.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 12347]
[BSA_numClusters : 22249]
[BSA_numNNZ_bellpack : 215862]
[BSA_numNNZ_csr : 215862]

---New data---
[File : ./suiteSparse_dataset/g7jac160/g7jac160.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 156]
[BSA_averageDensity : 0.356896]
[BSA_reordering : 15337]
[BSA_numClusters : 20657]
[BSA_numNNZ_bellpack : 656616]
[BSA_numNNZ_csr : 642363]

---New data---
[File : ./suiteSparse_dataset/g7jac040sc/g7jac040sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 30]
[BSA_averageDensity : 0.360938]
[BSA_reordering : 928]
[BSA_numClusters : 4877]
[BSA_numNNZ_bellpack : 114671]
[BSA_numNNZ_csr : 111899]

---New data---
[File : ./suiteSparse_dataset/tandem_vtx/tandem_vtx.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 4820]
[BSA_numClusters : 14490]
[BSA_numNNZ_bellpack : 135902]
[BSA_numNNZ_csr : 135902]

---New data---
[File : ./suiteSparse_dataset/c-51/c-51.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2]
[BSA_averageDensity : 0.328125]
[BSA_reordering : 1253]
[BSA_numClusters : 4718]
[BSA_numNNZ_bellpack : 113123]
[BSA_numNNZ_csr : 112955]

---New data---
[File : ./suiteSparse_dataset/human_gene1/human_gene1.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.3]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23946]
[BSA_averageDensity : 0.419114]
[BSA_reordering : 8501]
[BSA_numClusters : 21610]
[BSA_numNNZ_bellpack : 12345963]
[BSA_numNNZ_csr : 9776723]

---New data---
[File : ./suiteSparse_dataset/wy2010/wy2010.mtx]
