file,M,N,NNZ,Sparsity,alpha,K,BSMR,BSMR_Only_Tensor_core,BSMR_Only_CUDA_Core
./suiteSparse_dataset/fem_filter/fem_filter.mtx,74062,74062,1731206,99.96,0.1,256,3160.29,1463.16,2848.32
./suiteSparse_dataset/rlfprim/rlfprim.mtx,58866,62716,320591,99.99,0.7,256,1172.61,922.3,1171.75
./suiteSparse_dataset/astro-ph/astro-ph.mtx,16706,16706,121251,99.95,0.1,256,2526.06,1591.22,2526.06
./suiteSparse_dataset/case39/case39_A_08.mtx,40216,40216,526144,99.96,0.7,256,5413,4421.38,3920.6
./suiteSparse_dataset/TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx,76216,76216,998359,99.98,0.5,256,3673.14,3239.32,3141.47
./suiteSparse_dataset/mod2/mod2.mtx,34774,66409,199810,99.99,0.1,256,952.38,570.89,949.67
./suiteSparse_dataset/TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx,40798,40798,1204322,99.92,0.7,256,8842.31,6661.07,4907.59
./suiteSparse_dataset/kim1/kim1.mtx,38415,38415,933195,99.93,0.5,256,3400.86,2589.33,3137.84
./suiteSparse_dataset/lowThrust_12/lowThrust_12.mtx,18458,18458,117423,99.96,0.1,256,2456.55,1486.37,2311.48
./suiteSparse_dataset/mark3jac060/mark3jac060.mtx,27449,27449,170695,99.97,0.3,256,2397.4,1513.25,2397.4
./suiteSparse_dataset/g7jac100/g7jac100.mtx,29610,29610,384636,99.95,0.5,256,3846.36,2574.54,3254.11
./suiteSparse_dataset/g7jac050sc/g7jac050sc.mtx,14760,14760,157990,99.92,0.5,256,3061.82,2004.95,2615.73
./suiteSparse_dataset/ecl32/ecl32.mtx,51993,51993,380415,99.98,0.3,256,1550.18,954.38,1548.92
./suiteSparse_dataset/c-56/c-56.mtx,35910,35910,208405,99.98,0.5,256,2395.46,1201.87,2300.28
./suiteSparse_dataset/c-65/c-65.mtx,48066,48066,204297,99.99,0.7,256,1067.38,574.19,1067.38
./suiteSparse_dataset/mycielskian14/mycielskian14.mtx,12287,12287,1847756,98.77,0.7,256,5473.21,4002.94,4439.59
./suiteSparse_dataset/bayer04/bayer04.mtx,20545,20545,159082,99.96,0.3,256,2956.91,2008.61,2590.91
./suiteSparse_dataset/g7jac160/g7jac160.mtx,47430,47430,656616,99.97,0.5,256,2786.99,1986.13,2385.96
./suiteSparse_dataset/case39/case39_A_03.mtx,40216,40216,526144,99.96,0.7,256,5401.89,4355.5,3950.03
./suiteSparse_dataset/cyl6/cyl6.mtx,13681,13681,363961,99.8,0.3,256,4654.23,3215.2,3513.14
./suiteSparse_dataset/g7jac140sc/g7jac140sc.mtx,41490,41490,565956,99.96,0.7,256,3007.2,2099.24,2491
./suiteSparse_dataset/case39/case39_A_02.mtx,40216,40216,526144,99.96,0.7,256,5424.17,4413.96,3932.32
./suiteSparse_dataset/crystk02/crystk02.mtx,13965,13965,491274,99.74,0.5,256,4962.36,3699.35,3699.35
./suiteSparse_dataset/wing/wing.mtx,62032,62032,121544,99.99,0.9,256,609.55,536.38,608.94
./suiteSparse_dataset/ca-HepPh/ca-HepPh.mtx,12008,12008,118521,99.91,0.1,256,2576.54,1664.62,2576.54
./suiteSparse_dataset/lhr11c/lhr11c.mtx,10964,10964,233741,99.8,0.3,256,4973.21,3175.83,4086.38
./suiteSparse_dataset/mip1/mip1.mtx,66463,66463,5209641,99.88,0.5,256,8814.96,8814.96,4629.15
./suiteSparse_dataset/crplat2/crplat2.mtx,18010,18010,489478,99.84,0.3,256,6259.31,5639.15,4354.79
./suiteSparse_dataset/g7jac180/g7jac180.mtx,53370,53370,747276,99.97,0.5,256,2642.42,1957.24,2304.98
./suiteSparse_dataset/bcsstk29/bcsstk29.mtx,13992,13992,316740,99.83,0.3,256,4857.98,3519.33,3700.23
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx,100000,100000,448987,99.99,0.1,256,715.63,586.14,715.18
./suiteSparse_dataset/c-60/c-60.mtx,43640,43640,171109,99.99,0.7,256,1027.06,613.29,1002.98
./suiteSparse_dataset/msc23052/msc23052.mtx,23052,23052,588933,99.88,0.3,256,5751.3,4757.13,4236.93
./suiteSparse_dataset/sme3Da/sme3Da.mtx,12504,12504,874887,99.44,0.3,256,5951.61,5283.13,4396.42
./suiteSparse_dataset/lowThrust_6/lowThrust_6.mtx,16928,16928,108376,99.96,0.3,256,2429.96,1396.6,2305.87
./suiteSparse_dataset/wang4/wang4.mtx,26068,26068,177196,99.97,0.5,256,2277.58,1358.86,2271.74
./suiteSparse_dataset/crystm02/crystm02.mtx,13965,13965,168435,99.91,0.3,256,2575.46,1641.67,2270.01
./suiteSparse_dataset/pltexpa/pltexpa_A_5.mtx,26894,70364,143059,99.99,0.5,256,753.74,618.23,752.15
./suiteSparse_dataset/tandem_vtx/tandem_vtx.mtx,18454,18454,135902,99.96,0.3,256,2199.06,1580.26,2103.75
./suiteSparse_dataset/cz40948/cz40948.mtx,40948,40948,412148,99.97,0.3,256,2415.87,1809.25,2064.87
./suiteSparse_dataset/c-51/c-51.mtx,23196,23196,113123,99.97,0.1,256,2071.85,1008.23,2064.29
./suiteSparse_dataset/soc-Slashdot0811/soc-Slashdot0811.mtx,77360,77360,905468,99.98,0.1,256,1554.18,635.86,1554.18
./suiteSparse_dataset/baxter/baxter.mtx,27441,30733,111576,99.98,0.9,256,1805.44,330.89,1799.61
./suiteSparse_dataset/human_gene1/human_gene1.mtx,22283,22283,12345963,97.51,0.5,256,6297.03,5462.33,4473.5
./suiteSparse_dataset/TSOPF_RS_b2052_c1/TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,98.97,0.1,256,16006.4,14885.7,5118.17
./suiteSparse_dataset/vsp_bump2_e18_aa01_model1_crew1/vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,300801,99.99,0.3,256,1814.24,1011.44,1809.87
./suiteSparse_dataset/ex35/ex35.mtx,19716,19716,228208,99.94,0.3,256,3126.14,2185.9,2963.74
./suiteSparse_dataset/copter1/copter1.mtx,17222,17222,114143,99.96,0.3,256,2229.36,1318.05,2082.9
./suiteSparse_dataset/mosfet2/mosfet2.mtx,46994,46994,1499460,99.93,0.3,256,3183.57,1708.59,3176.82
./suiteSparse_dataset/tube1/tube1.mtx,21498,21498,459277,99.9,0.3,256,5148.85,3925.44,3979.87
./suiteSparse_dataset/bayer01/bayer01.mtx,57735,57735,277774,99.99,0.9,256,1036.47,803.28,1035.7
./suiteSparse_dataset/mark3jac060sc/mark3jac060sc.mtx,27449,27449,170695,99.97,0.3,256,2390.69,1515.94,2390.69
./suiteSparse_dataset/k3plates/k3plates.mtx,11107,11107,378927,99.69,0.3,256,6815.23,4883.08,4267.2
./suiteSparse_dataset/TSOPF_RS_b162_c4/TSOPF_RS_b162_c4.mtx,20374,20374,812749,99.8,0.1,256,9277.96,7322.06,4907.9
./suiteSparse_dataset/lhr14c/lhr14c.mtx,14270,14270,307858,99.84,0.3,256,5897.66,3700.22,4050.76
./suiteSparse_dataset/c-72/c-72.mtx,84064,84064,395811,99.99,0.1,256,910.33,447.55,908.24
./suiteSparse_dataset/Pres_Poisson/Pres_Poisson.mtx,14822,14822,365313,99.83,0.3,256,5279.09,4132.5,3869.84
./suiteSparse_dataset/g7jac200/g7jac200.mtx,59310,59310,837936,99.97,0.1,256,2607.14,1712.87,2381.85
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_5.mtx,32769,32769,381326,99.96,0.3,256,2542.17,1606.26,2502.14
./suiteSparse_dataset/TSOPF_RS_b678_c2/TSOPF_RS_b678_c2.mtx,35696,35696,8781949,99.31,0.1,256,15955.6,14794.4,5109.35
./suiteSparse_dataset/scagr7-2r/scagr7-2r_A_11.mtx,32847,46679,120141,99.99,0.5,256,996.19,654.36,900.61
./suiteSparse_dataset/TF17/TF17.mtx,38132,48630,586218,99.96,0.1,256,1998.02,944.9,1985.83
./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx,35550,35550,475296,99.96,0.5,256,3864.19,2374.11,3046.77
./suiteSparse_dataset/wy2010/wy2010.mtx,86204,86204,213793,99.99,0.1,256,673.58,587.02,672.73
./suiteSparse_dataset/soc-sign-Slashdot090221/soc-sign-Slashdot090221.mtx,82144,82144,549202,99.99,0.1,256,1663.24,950.18,1663.24
./suiteSparse_dataset/net150/net150.mtx,43520,43520,1582360,99.91,0.7,256,3930.35,3342.54,3491.53
./suiteSparse_dataset/inlet/inlet.mtx,11730,11730,328323,99.76,0.5,256,4974.59,3639.94,3791.26
./suiteSparse_dataset/IG5-18/IG5-18.mtx,47894,41550,1790490,99.91,0.3,256,2370.88,1511.98,2369.63
./suiteSparse_dataset/lhr10c/lhr10c.mtx,10672,10672,232633,99.79,0.3,256,4949.64,3186.75,4110.12
./suiteSparse_dataset/mark3jac120sc/mark3jac120sc.mtx,54929,54929,342475,99.98,0.1,256,1348.33,893.26,1323.32
./suiteSparse_dataset/sme3Dc/sme3Dc.mtx,42930,42930,3148656,99.82,0.3,256,4608.69,3904.58,4286.22
./suiteSparse_dataset/email-Enron/email-Enron.mtx,36692,36692,183831,99.98,0.3,256,2142.55,1316.84,2142.55
./suiteSparse_dataset/TSOPF_RS_b39_c7/TSOPF_RS_b39_c7.mtx,14098,14098,252446,99.87,0.5,256,5487.96,3555.58,4032.68
./suiteSparse_dataset/mark3jac140sc/mark3jac140sc.mtx,64089,64089,399735,99.99,0.1,256,1325.38,973.06,1276.29
