file,M,N,NNZ,Sparsity,K,BSMR,cuSDDMM,cuSPARSE,RoDe,ASpT,TCGNN,FlashSparse,Sputnik
./suiteSparse_dataset/TSOPF_FS_b162_c1/TSOPF_FS_b162_c1.mtx,10798,10798,305732,99.73%,128,5620.07,398.56,77.48,2434.16,2127.76,1.49544,4609.06,350.3
./suiteSparse_dataset/g7jac120/g7jac120.mtx,35550,35550,475296,99.96%,128,3622.68,1430,109.25,2095.66,1951.13,171.133,1666.79,26.33
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx,23412,23412,206474,99.96%,128,2205.92,995.84,53.9,1817.55,1641.78,257.841,1318.14,24.88
./suiteSparse_dataset/Chevron1/Chevron1.mtx,37365,37365,330633,99.97%,128,2452.77,1340.49,82.8,2870.08,2330.45,783.723,2802.72,16.66
./suiteSparse_dataset/crankseg_2/crankseg_2.mtx,63838,63838,7106348,99.82%,128,5468.1,1217.95,2993.67,2209.52,3734,103.155,4695.5,221.48
./suiteSparse_dataset/foldoc/foldoc.mtx,13356,13356,120238,99.93%,128,2087.47,483.42,28.24,1651.62,1227.7,52.1357,1539.05,46.5
./suiteSparse_dataset/g7jac080/g7jac080.mtx,23670,23670,293976,99.94%,128,3209.35,1066.82,73.95,1908.94,1741.56,107.619,1639.6,36.59
./suiteSparse_dataset/TSOPF_RS_b300_c1/TSOPF_RS_b300_c1.mtx,14538,14538,1474325,99.30%,128,11664,771.27,723.56,3021.16,3143.3,516.74,7041.55,468.22
./suiteSparse_dataset/net125/net125.mtx,36720,36720,1306960,99.90%,128,4595.5,1596.51,288.06,2210.29,2785.56,76.4287,1813.53,130.47
./suiteSparse_dataset/pfinan512/pfinan512.mtx,74752,74752,335872,99.99%,128,1307.91,667.42,81.29,1858.63,1827.41,547.581,1615.54,7.52
./suiteSparse_dataset/c-50/c-50.mtx,22401,22401,108013,99.97%,128,1849.54,376.37,24.28,1983.86,619.01,16.465,1674.59,26.95
./suiteSparse_dataset/light_in_tissue/light_in_tissue.mtx,29282,29282,406084,99.95%,128,3339.51,1299.88,94.33,2917.27,2445,584.359,2330.89,33.01
./suiteSparse_dataset/Ga3As3H12/Ga3As3H12.mtx,61349,61349,3016148,99.91%,128,4993.62,1018.05,1324.37,1890.74,2600.98,167.356,2720.83,109.13
./suiteSparse_dataset/ex19/ex19.mtx,12005,12005,259879,99.81%,128,3248.49,847.93,63.55,2588.44,2395.2,303.37,2608.98,122.05
./suiteSparse_dataset/Goodwin_030/Goodwin_030.mtx,10142,10142,312814,99.69%,128,4857.36,802.7,82.65,2530.86,2648.72,479.236,3512.3,200.16
./suiteSparse_dataset/consph/consph.mtx,83334,83334,3046907,99.95%,128,3260.82,1709.87,892.8,3001.04,3364.06,1543.47,4702.58,59.83
./suiteSparse_dataset/trdheim/trdheim.mtx,22098,22098,978711,99.79%,128,5953.23,1693.56,247.05,3646.05,3197.83,1049.22,6605.91,267.37
./suiteSparse_dataset/nd12k/nd12k.mtx,36000,36000,7128473,99.44%,128,7200.48,1146.68,2884.07,1992.51,3403.76,619.744,6307.28,565.91
./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx,39668,39668,189914,99.98%,128,2187.95,520.19,45.14,2064.28,1022.04,0.418387,1403.12,16.96
./suiteSparse_dataset/vsp_msc10848_300sep_100in_1Kout/vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,1221028,99.74%,128,5383.72,1091.45,308.11,1910.24,1962.44,131.415,1032.48,299.27
./suiteSparse_dataset/jan99jac060/jan99jac060.mtx,20614,20614,127182,99.97%,128,1974.88,663.05,30.72,1597.76,1327.75,156.682,1603.87,20.9
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_9.mtx,37980,65943,221388,99.99%,128,2240.77,621.51,56.69,1642.34,1106.73,309.701,1144.96,6.23
./suiteSparse_dataset/sd2010/sd2010.mtx,88360,88360,205361,99.99%,128,1188.43,536.63,48.12,981.65,995.48,340.826,1122.14,3.7
./suiteSparse_dataset/mycielskian15/mycielskian15.mtx,24575,24575,5555555,99.08%,128,4235.71,354.62,1689.88,1856.68,2734.85,3.96734,2205.68,947.79
./suiteSparse_dataset/Goodwin_071/Goodwin_071.mtx,56021,56021,1797934,99.94%,128,4838.36,1447.63,410.45,2783.18,2870.32,1431.19,4180.48,38.54
./suiteSparse_dataset/lhr71/lhr71.mtx,70304,70304,1528092,99.96%,128,5020.01,1445.84,389.66,2053.89,2754.31,1283.02,3147.16,21.7
./suiteSparse_dataset/lhr14c/lhr14c.mtx,14270,14270,307858,99.84%,128,5271.54,978.76,72.25,2390.2,2651.66,468.003,2814.7,103.7
./suiteSparse_dataset/H2O/H2O.mtx,67024,67024,1141880,99.97%,128,2328.47,1194.42,289.19,2049.5,2217.76,467.219,1561.6,34.37
./suiteSparse_dataset/ted_AB/ted_AB.mtx,10605,10605,522387,99.53%,128,6562.65,618.31,141.53,2336.26,3067.23,278.781,3956.54,302.94
./suiteSparse_dataset/wathen100/wathen100.mtx,30401,30401,251001,99.97%,128,2451.18,1017.85,64,3508.94,2952.81,781.423,3316.75,33.69
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx,100000,100000,448987,99.99%,128,1045.13,516.12,107.36,1831.9,1620.62,352.818,874.867,5.61
./suiteSparse_dataset/g7jac040sc/g7jac040sc.mtx,11790,11790,114671,99.91%,128,2188.38,491.97,27.53,1384.92,1199.49,55.3361,1316.4,56.61
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_7.mtx,32769,32769,381326,99.96%,128,2291.62,502.03,96.47,1965.6,2012.54,64.9195,1463.56,24.85
./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx,19999,19999,287217,99.92%,128,2229.95,1152.21,67.32,2600.54,2072.65,267.248,1460.24,94.92
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld_M.mtx,23412,23412,206474,99.96%,128,2205.92,1003.09,53.96,1804.84,1656.93,257.841,1321.43,26.33
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx,32769,32769,381326,99.96%,128,2286.13,498.96,94.81,1965.6,2020.67,64.9281,1559.42,23.47
./suiteSparse_dataset/e18/e18.mtx,24617,38602,156466,99.98%,128,2091.79,547.06,41.25,1845.12,1259.16,166.689,1467.23,10.94
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx,32769,32769,381326,99.96%,128,2297.14,499.72,93.9,1969.66,2021.21,64.885,1461.37,24.85
./suiteSparse_dataset/t3dl/t3dl.mtx,20360,20360,265113,99.93%,128,2599.15,1122.35,67.09,2950.61,2604.68,312.487,1992.76,80.07
./suiteSparse_dataset/Zd_Jac6/Zd_Jac6.mtx,22835,22835,1711983,99.67%,128,6011.18,819.74,797.5,2069.61,2913.02,79.6763,3434.7,220.56
./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx,87500,87500,312481,99.99%,128,1479.55,819,75.57,1650.29,1476.15,344.466,1058.92,5.29
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx,32769,32769,381326,99.96%,128,2286.13,499.92,93.87,1957.53,2021.61,64.8979,1561.91,23.48
./suiteSparse_dataset/ABACUS_shell_hd/ABACUS_shell_hd.mtx,23412,23412,218484,99.96%,128,2285.4,932.3,56.24,1883.48,1701.42,271.251,1394.81,27.85
./suiteSparse_dataset/c-66/c-66.mtx,49989,49989,274498,99.98%,128,2459.66,668.08,59.97,2389.88,1370.9,9.10752,1923.88,14.05
./suiteSparse_dataset/pkustk05/pkustk05.mtx,37164,37164,1121154,99.91%,128,5474.38,1262.21,287.01,3504.68,3893.26,801.188,4833.19,110.57
./suiteSparse_dataset/bcsstk37/bcsstk37.mtx,25503,25503,583240,99.91%,128,3837.11,1303,157.51,3723.82,3499.93,897.91,5532.01,114.25
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx,100000,100000,448987,99.99%,128,1044.16,519.26,107.57,1831.9,1623.59,351.966,874.492,5.61
./suiteSparse_dataset/cond-mat-2003/cond-mat-2003.mtx,31163,31163,120029,99.98%,128,1754.81,642.38,28.9,1993.84,1384.12,86.6904,1387.24,17.32
./suiteSparse_dataset/deltaX/deltaX.mtx,68600,21961,247424,99.98%,128,1857.54,280.08,58.85,1737.53,1617.41,39.1039,1319.59,10.88
./suiteSparse_dataset/kim1/kim1.mtx,38415,38415,933195,99.93%,128,4280.71,2070.37,230.46,4703.6,3626.52,1215.77,4126.04,44.31
./suiteSparse_dataset/lowThrust_12/lowThrust_12.mtx,18458,18458,117423,99.96%,128,2111.92,428.94,28.22,2245.93,1761.86,1.70755,1619.6,45.81
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx,100000,100000,448987,99.99%,128,1047.08,515.85,106.28,1836.96,1611.74,353.673,877.874,5.61
./suiteSparse_dataset/c-67b/c-67b.mtx,57975,57975,294955,99.99%,128,2441.68,514.24,68.88,2107.51,1238.46,4.51989,2164.95,11.15
./suiteSparse_dataset/c-47/c-47.mtx,15343,15343,113372,99.95%,128,2231.73,231.95,26.42,1791.53,706.55,5.97231,1635,62.19
./suiteSparse_dataset/pkustk06/pkustk06.mtx,43164,43164,1307466,99.92%,128,5107.29,1332.87,336.26,3253.76,3903.72,879.12,4869.62,90.64
./suiteSparse_dataset/crankseg_1/crankseg_1.mtx,52804,52804,5333507,99.80%,128,5894.68,1345.1,2494.2,2386.29,3715.42,111.634,4736.34,253.54
./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx,18772,18772,198110,99.94%,128,2230.97,619.05,47.34,1713.49,1049.53,48.911,988.469,76.99
./suiteSparse_dataset/p2p-Gnutella31/p2p-Gnutella31.mtx,62586,62586,147892,99.99%,128,1521.52,442.36,34.94,1228.34,825.69,177.665,856.569,2.66
./suiteSparse_dataset/sctap1-2r/sctap1-2r_A_11.mtx,28830,63426,186366,99.98%,128,1949.44,592.32,48.19,1542.76,1246.28,280.645,939.167,7.18
./suiteSparse_dataset/sparsine/sparsine.mtx,50000,50000,799494,99.96%,128,2177.27,1243.77,227.73,1901.07,2037.97,259.942,1031.05,43.01
./suiteSparse_dataset/sme3Da/sme3Da.mtx,12504,12504,874887,99.44%,128,5245.13,611.46,204.99,2034.62,1746.98,32.2609,1221.22,346.9
./suiteSparse_dataset/msc23052/msc23052.mtx,23052,23052,588933,99.88%,128,5112.27,784.79,144.58,3604.29,3329.91,409.236,4633.74,149.13
./suiteSparse_dataset/lowThrust_6/lowThrust_6.mtx,16928,16928,108376,99.96%,128,2133.39,413.14,25.38,2115.81,708.25,1.8229,1525.33,50.24
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx,100000,100000,448987,99.99%,128,1048.06,519.63,107.94,1830.22,1625.99,335.492,872.997,5.61
./suiteSparse_dataset/pattern1/pattern1.mtx,19242,19242,4671337,98.73%,128,11218.4,797.61,1467.39,1969.63,2452.49,26.1187,1080.29,1294.06
./suiteSparse_dataset/wiki-RfA/wiki-RfA_Positive.mtx,11380,11380,139326,99.89%,128,2048.91,475.35,34.91,1285.3,498.3,18.372,855.335,73.59
./suiteSparse_dataset/pltexpa/pltexpa.mtx,26894,70364,143059,99.99%,128,1663.48,447.62,35.23,1408.06,1095.19,164.746,920.178,5.33
./suiteSparse_dataset/jan99jac060sc/jan99jac060sc.mtx,20614,20614,127182,99.97%,128,1938.75,665.4,29.81,1574.03,1323.09,156.456,1627.93,20.9
./suiteSparse_dataset/lhr11/lhr11.mtx,10964,10964,233741,99.80%,128,4328.54,735.53,57.92,1987.59,2029,353.651,2707.59,125.37
./suiteSparse_dataset/jan99jac120/jan99jac120.mtx,41374,41374,260202,99.98%,128,2274.49,1170.5,62.44,2153.99,1719.35,289.742,1762.21,10.55
./suiteSparse_dataset/af23560/af23560.mtx,23560,23560,484256,99.91%,128,4785.14,1535.07,121.95,4218.26,3236.73,796.719,3791.12,57.43
./suiteSparse_dataset/crystk03/crystk03.mtx,24696,24696,887937,99.85%,128,4825.74,1938.83,232.31,3444.49,3466.39,1063.84,4804.95,196.2
./suiteSparse_dataset/ramage02/ramage02.mtx,16830,16830,1441591,99.49%,128,6825.71,1564.01,602.43,2376.74,3330.11,615.076,5171.15,606.46
./suiteSparse_dataset/soc-Epinions1/soc-Epinions1.mtx,75888,75888,508837,99.99%,128,1969.18,320.61,124.41,1373.75,1007.2,20.7074,1050.5,6.22
./suiteSparse_dataset/laminar_duct3D/laminar_duct3D.mtx,67173,67173,3833077,99.91%,128,4397.75,1891.57,2027.2,2935.87,3794.05,1258.04,4121.24,59.38
./suiteSparse_dataset/gyro_k/gyro_k.mtx,17361,17361,519260,99.82%,128,5644.13,1181.71,123.46,3035.55,3106.42,243.088,3821.88,226.18
./suiteSparse_dataset/pcrystk02/pcrystk02.mtx,13965,13965,491274,99.74%,128,4532.05,1091.93,112.48,3254.65,3462.63,610.582,4696.16,311.36
./suiteSparse_dataset/mark3jac140/mark3jac140.mtx,64089,64089,399735,99.99%,128,2588.96,930.02,97.23,2149.11,1731.58,298.344,1650.52,6.84
./suiteSparse_dataset/t3dh/t3dh.mtx,79171,79171,2215638,99.96%,128,3117.1,1447.02,484.33,2625.55,2375.6,805.829,2829.2,47.36
./suiteSparse_dataset/Zd_Jac6_db/Zd_Jac6_db.mtx,22835,22835,663643,99.87%,128,5780.86,581.94,164.04,2215.1,2688.99,165.862,2798.89,87.15
./suiteSparse_dataset/ted_A/ted_A.mtx,10605,10605,424587,99.62%,128,6243.93,646.63,106.73,2707.83,2644.37,374.679,4132.86,236.09
./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx,29214,29214,2203949,99.74%,128,10072.9,1164.25,1245.97,2579.2,3701.31,1.37332,6868.48,349.12
./suiteSparse_dataset/pli/pli.mtx,22695,22695,686502,99.86%,128,3991.29,1595.22,183.69,2679.18,2482.19,555.397,3327.04,174.42
./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx,18696,18696,4396289,98.74%,128,16115.4,975.11,2609.89,2203.87,3829.52,430.004,8251.1,822.97
./suiteSparse_dataset/RFdevice/RFdevice.mtx,74104,74104,365580,99.99%,128,1717.95,737.52,82.27,1760.98,717.37,49.2519,1244.53,4.69
./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,85830,85830,241080,99.99%,128,1963.19,501.98,58.61,1159.04,353.87,35.3291,1423.68,4.61
./suiteSparse_dataset/bcsstk31/bcsstk31.mtx,35588,35588,608502,99.95%,128,3793.65,1466.53,153.72,3414.5,3146.14,591.285,3857.68,64.69
./suiteSparse_dataset/vibrobox/vibrobox.mtx,12328,12328,177578,99.88%,128,2412.74,513.19,41.67,1956.78,1851.12,84.0249,1773.01,149.5
./suiteSparse_dataset/bbmat/bbmat.mtx,38744,38744,1771722,99.88%,128,5937.41,1858.73,509.66,3276.11,2988.73,1247.76,4709.87,81.15
./suiteSparse_dataset/crplat2/crplat2.mtx,18010,18010,489478,99.84%,128,5587.65,1030.91,118.55,3801.21,3275.63,832.776,6243.71,203.26
./suiteSparse_dataset/Chevron2/Chevron2.mtx,90249,90249,803173,99.99%,128,1705.97,1016.27,233.82,1797.61,1750.64,953.233,2988.55,6.94
./suiteSparse_dataset/conf5_4-8x8-05/conf5_4-8x8-05.mtx,49152,49152,1916928,99.92%,128,4935.45,2946.51,480.55,2598.87,3803.81,1423.65,3159.91,55.48
./suiteSparse_dataset/cbuckle/cbuckle_G.mtx,13681,13681,263754,99.85%,128,3330.23,839.88,69.8,3147.29,1737.83,366.964,4810.71,182.23
./suiteSparse_dataset/pkustk08/pkustk08.mtx,22209,22209,1624440,99.67%,128,5998.67,1045.34,718.96,2424.61,3705.41,294.421,3883.53,399.18
./suiteSparse_dataset/vsp_bcsstk30_500sep_10in_1Kout/vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,2016578,99.94%,128,4279.66,1236.05,431.21,1877.28,2073.92,236.305,1007.5,80.87
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_4.mtx,32769,32769,381326,99.96%,128,2297.14,502.28,94.37,1973.74,2019.74,64.9325,1457.01,23.47
./suiteSparse_dataset/pkustk02/pkustk02.mtx,10800,10800,410400,99.64%,128,6412.5,496.17,96.77,3336.08,3560.83,260.404,5372.02,453.83
./suiteSparse_dataset/loc-Brightkite/loc-Brightkite.mtx,58228,58228,214078,99.99%,128,1683,435.36,50.97,1677.73,1094.4,14.3876,1151.34,8.87
./suiteSparse_dataset/TSOPF_FS_b162_c3/TSOPF_FS_b162_c3.mtx,30798,30798,904612,99.90%,128,8376.04,1175.62,229.46,2706.28,3285.1,0.535312,5362.01,132.02
./suiteSparse_dataset/wiki-RfA/wiki-RfA.mtx,11380,11380,188077,99.85%,128,2089.74,556.26,44.97,1455.7,626.92,19.7829,905.032,98.68
./suiteSparse_dataset/cit-HepTh/cit-HepTh.mtx,27770,27770,352807,99.95%,128,2273.24,1013.81,80.64,1818.59,1026.8,94.3965,1028.69,31.9
./suiteSparse_dataset/n4c6-b12/n4c6-b12.mtx,25605,69235,332865,99.98%,128,1886.99,770.1,82.59,1967.29,1492.42,291.228,1093.88,12.48
./suiteSparse_dataset/c-54/c-54.mtx,31793,31793,211743,99.97%,128,2771.51,588.17,47.54,2441.98,1162.81,14.1165,2189.38,27.17
./suiteSparse_dataset/rgg_n_2_16_s0/rgg_n_2_16_s0.mtx,65536,65536,342127,99.99%,128,2215.85,783.73,84.97,2005.43,1788.37,352.311,1100.31,11.19
./suiteSparse_dataset/ted_AB_unscaled/ted_AB_unscaled.mtx,10605,10605,522387,99.53%,128,6497.35,615.81,131.6,2315.55,3072.86,278.723,3933.27,303.15
./suiteSparse_dataset/TSOPF_RS_b300_c2/TSOPF_RS_b300_c2.mtx,28338,28338,2943887,99.63%,128,12516.5,1596.68,1815.23,3368.29,3593.39,924.933,6984.57,252.48
./suiteSparse_dataset/airfoil_2d/airfoil_2d.mtx,14214,14214,259688,99.87%,128,2822.7,932.7,62.43,2048.01,1810.78,180.751,1326.95,87.41
./suiteSparse_dataset/vfem/vfem.mtx,93476,93476,1434636,99.98%,128,2410.34,1350.06,329.92,2773.85,2415.92,970.066,2619.59,11.53
./suiteSparse_dataset/ch7-7-b5/ch7-7-b5.mtx,35280,52920,211680,99.98%,128,2019.85,625.44,51.01,1764,1417.34,409.6,1183.19,7.55
./suiteSparse_dataset/gupta2/gupta2.mtx,62064,62064,2155175,99.94%,128,5624.15,1469.74,476.03,2302.34,2902.63,4.30401,2562.59,74.17
./suiteSparse_dataset/k49_norm_10NN/k49_norm_10NN.mtx,38547,38547,309079,99.97%,128,1898.52,998.16,77.29,2014.86,1157.08,146.866,1017.67,27.44
./suiteSparse_dataset/Goodwin_040/Goodwin_040.mtx,17922,17922,561677,99.82%,128,5550.17,1432.44,136.07,3032.81,2974.98,829.235,4120.04,118.43
./suiteSparse_dataset/IG5-16/IG5-16.mtx,18846,18485,588326,99.83%,128,2312.6,972.22,142.75,2065.75,1942.95,88.7621,1243.69,114.27
./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx,23670,23670,293976,99.94%,128,3340.64,1076.49,70.47,1928.98,1749.6,107.711,1654.02,36.6
./suiteSparse_dataset/igbt3/igbt3.mtx,10938,10938,234006,99.80%,128,3589.05,646.56,56.8,2250.06,2183.91,132.154,1692.25,131.23
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx,100000,100000,448987,99.99%,128,1046.1,518.96,106.11,1823.52,1616.56,352.635,873.744,5.61
./suiteSparse_dataset/me2010/me2010.mtx,69518,69518,167738,99.99%,128,1570.58,542.49,38.55,1634.87,1181.31,212.79,1102.46,4.62
./suiteSparse_dataset/g7jac140sc/g7jac140sc.mtx,41490,41490,565956,99.96%,128,3600.23,1544.17,131.59,2089.94,1995.61,200.394,1690.6,22.74
./suiteSparse_dataset/bcsstk39/bcsstk39.mtx,46772,46772,1068033,99.95%,128,3979.26,2010.51,271.23,3015.72,3935.38,1715.94,4438.67,66.77
./suiteSparse_dataset/mark3jac140sc/mark3jac140sc.mtx,64089,64089,399735,99.99%,128,2588.96,879.92,96.04,2027.05,1734.49,297.997,1645.21,6.84
./suiteSparse_dataset/brack2/brack2.mtx,62631,62631,366559,99.99%,128,2171.56,737.99,86.4,2637.12,2233.5,395.612,2123.06,13.12
./suiteSparse_dataset/cz10228/cz10228.mtx,10228,10228,102876,99.90%,128,2143.25,478.6,26.35,1627.78,1597.45,154.284,1656.37,67.29
./suiteSparse_dataset/g7jac160sc/g7jac160sc.mtx,47430,47430,656616,99.97%,128,3680.58,1686.71,150.83,2182.9,2029.1,231.981,1697.92,20.46
./suiteSparse_dataset/Zhao1/Zhao1.mtx,33861,33861,166453,99.98%,128,1833.18,830.03,39.64,1546.96,1311.69,293.067,1275.81,10.2
./suiteSparse_dataset/venkat01/venkat01.mtx,62424,62424,1717792,99.95%,128,4145.25,1543.58,405.28,4404.59,3663.65,1201.84,5054.65,29.31
./suiteSparse_dataset/wang3/wang3.mtx,26064,26064,177168,99.97%,128,2109.14,805.08,42.53,1830.25,1708.47,316.504,1527.1,18.29
./suiteSparse_dataset/wathen120/wathen120.mtx,36441,36441,301101,99.97%,128,2688.4,1288.13,73.65,3636,3040.7,910.338,3391.92,28.22
./suiteSparse_dataset/tsyl201/tsyl201.mtx,20685,20685,1237821,99.71%,128,6276.98,977.98,349.03,2737.46,3662.13,580.84,4853.04,376.13
./suiteSparse_dataset/gyro/gyro_M.mtx,17361,17361,178896,99.94%,128,2470.94,779.97,42.7,2263.5,1697.8,136.706,1487.21,77.17
./suiteSparse_dataset/gyro/gyro.mtx,17361,17361,519260,99.82%,128,5619.7,1243.18,128.51,3195.12,3104.89,243.224,3816.3,226.12
./suiteSparse_dataset/Si10H16/Si10H16.mtx,17077,17077,446500,99.84%,128,3720.83,677.11,114.53,2322.17,2058.27,107.547,1993.21,188.44
./suiteSparse_dataset/cond-mat-2005/cond-mat-2005.mtx,40421,40421,175693,99.98%,128,1952.14,818.56,39.8,1978.52,1481.16,86.1966,1416.61,15.07
./suiteSparse_dataset/lowThrust_9/lowThrust_9.mtx,18044,18044,114806,99.96%,128,2035.57,427.58,28.18,2127.8,841.98,1.64619,1587.99,46.87
./suiteSparse_dataset/helm3d01/helm3d01.mtx,32226,32226,230335,99.97%,128,2117.05,955.1,53.98,2374.97,2090.86,157.521,1521.24,28.79
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx,19036,33047,111052,99.98%,128,1955.14,584.95,28.38,1309.58,855.89,166.351,1119.26,12.39
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_8.mtx,19036,33047,111052,99.98%,128,1955.14,588.04,27.45,1328.37,857.13,166.351,1110.52,12.39
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx,19036,33047,111052,99.98%,128,1955.14,588.67,28.52,1334.76,846.59,166.253,1106.2,11.68
./suiteSparse_dataset/rma10/rma10.mtx,46835,46835,2374001,99.89%,128,6354.39,1941.86,1152.87,3102.46,3446.26,1203.45,5270.98,75.02
./suiteSparse_dataset/cz40948/cz40948.mtx,40948,40948,412148,99.97%,128,2918.9,1476.51,98.11,2379.61,2142,535.04,2021.26,17.26
./suiteSparse_dataset/c-51/c-51.mtx,23196,23196,113123,99.97%,128,1801.32,319.68,26.21,1922.82,651.48,25.2911,1750.2,26.39
./suiteSparse_dataset/mk12-b3/mk12-b3.mtx,51975,13860,207900,99.97%,128,2014.54,841.19,52.92,1715.35,1460.23,359.368,1569.98,19.02
./suiteSparse_dataset/bauru5727/bauru5727.mtx,40366,40366,145019,99.99%,128,1663.06,581.56,34.02,1516.94,1062.31,171.319,1628.28,6.26
./suiteSparse_dataset/std1_Jac2_db/std1_Jac2_db.mtx,21982,21982,498771,99.89%,128,5468.98,584.52,124.6,2172.35,2161.05,142.411,2705.2,71.05
./suiteSparse_dataset/std1_Jac3/std1_Jac3.mtx,21982,21982,1455848,99.69%,128,5804.82,690.23,503.8,2022.01,2843.45,64.5396,3431.83,202.84
./suiteSparse_dataset/apache1/apache1.mtx,80800,80800,311492,99.99%,128,942.77,507.43,75.03,1283.58,1361.16,476.482,1662.26,5.85
./suiteSparse_dataset/TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx,56814,56814,4391071,99.86%,128,10117.7,1735.58,2195.37,2554.33,3704.98,0.700802,6923.11,186.69
./suiteSparse_dataset/cbuckle/cbuckle.mtx,13681,13681,345098,99.81%,128,3957.55,934.37,86.77,3444.58,1655.13,284.755,5659.73,238.21
./suiteSparse_dataset/rim/rim.mtx,22560,22560,1014951,99.80%,128,5689.19,1953.66,247.85,3132.56,3125.09,784.977,4015.88,134.92
./suiteSparse_dataset/nsct/nsct_A_2.mtx,23003,37563,697738,99.91%,128,5873.22,370.26,176.11,2064.31,1938.16,39.7802,2615.24,53.37
./suiteSparse_dataset/EAT_SR/EAT_SR.mtx,23219,23219,325589,99.93%,128,2188.1,677.27,79.83,1556.35,1671.83,114.43,1020.21,41.92
./suiteSparse_dataset/FEM_3D_thermal1/FEM_3D_thermal1.mtx,17880,17880,430740,99.86%,128,3687.84,1251.51,100.39,3542.27,2811.62,554.954,3106.18,92.8
./suiteSparse_dataset/gyro_m/gyro_m.mtx,17361,17361,178896,99.94%,128,2457.36,756.71,43.75,2127.69,1696.32,136.706,1487.21,77.18
./suiteSparse_dataset/ct2010/ct2010.mtx,67578,67578,168176,99.99%,128,1580.6,523.04,43.13,1716.08,1272.98,304.8,1081.74,4.95
./suiteSparse_dataset/sc205-2r/sc205-2r.mtx,35213,62423,123239,99.99%,128,1711.65,474.45,28.97,1446.47,1215.08,422.911,1122.75,3.95
./suiteSparse_dataset/ASIC_100ks/ASIC_100ks.mtx,99190,99190,578890,99.99%,128,1320.46,613.79,130.84,1224.39,930.43,82.2214,1997.25,4.09
./suiteSparse_dataset/mark3jac060/mark3jac060.mtx,27449,27449,170695,99.97%,128,2123.07,848.65,42.96,1686.71,1539.35,168.458,1476.28,15
./suiteSparse_dataset/g7jac100/g7jac100.mtx,29610,29610,384636,99.95%,128,3509.45,1190.59,90.74,2118.04,1871.71,141.009,1703.58,30.66
./suiteSparse_dataset/g7jac200/g7jac200.mtx,59310,59310,837936,99.97%,128,3707.68,781.95,202.63,1955.97,2010.52,277.613,1669.35,16.72
./suiteSparse_dataset/bcsstk17/bcsstk17.mtx,10974,10974,219812,99.81%,128,3545.35,685.63,55.84,3227.79,2847.46,306.606,4220.55,223.49
./suiteSparse_dataset/sinc18/sinc18.mtx,16428,16428,973826,99.63%,128,3978.05,870.56,241.67,2086.17,2549.28,102.639,1614.63,238.1
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx,100000,100000,448987,99.99%,128,1047.08,514.54,104.74,1823.52,1618.24,332.381,876.744,5.61
./suiteSparse_dataset/c-60/c-60.mtx,43640,43640,171109,99.99%,128,1820.31,485.43,38.49,2045.05,1356.56,24.6123,1640.26,11.03
./suiteSparse_dataset/g7jac180/g7jac180.mtx,53370,53370,747276,99.97%,128,3736.38,945.34,167.26,2099.09,2041.74,253.146,1653.44,17.39
./suiteSparse_dataset/bcsstk29/bcsstk29.mtx,13992,13992,316740,99.83%,128,4374.86,990.82,74.27,3678.67,3436.59,453.889,4805.73,210.2
./suiteSparse_dataset/fem_filter/fem_filter.mtx,74062,74062,1731206,99.96%,128,3261.5,568.57,392.07,2253,2423.3,142.614,2495.43,21.21
./suiteSparse_dataset/ncvxqp5/ncvxqp5.mtx,62500,62500,237483,99.99%,128,1653.78,733.76,61.28,1816.09,1650.51,305.079,1132.06,7.65
